datum,M01AB,M01AE,N02BA,N02BE,N05B,N05C,R03,R06,Year,Month,Hour,Weekday Name,Total_sales
9/27/2016,7.0,4.67,7.4,51.7,17.0,3.0,1.0,3.0,2016,9,276,Tuesday,94.77000000000001
9/28/2016,13.68,1.802,5.45,64.5,3.0,0.0,0.0,4.0,2016,9,276,Wednesday,92.432
9/29/2016,7.33,2.0,4.0,50.6,4.0,0.0,1.0,1.2,2016,9,276,Thursday,70.13000000000001
9/30/2016,7.0,5.0,2.6,23.4,5.0,0.0,10.0,3.0,2016,9,276,Friday,56.0
10/1/2016,7.33,7.65,1.2,54.038,5.0,0.0,4.0,2.0,2016,10,276,Saturday,81.21799999999999
10/2/2016,17.0,4.056,9.7,80.5,6.0,0.0,18.0,3.0,2016,10,276,Sunday,138.256
10/3/2016,3.33,5.33,3.0,59.662,2.0,2.0,17.0,3.0,2016,10,276,Monday,95.322
10/4/2016,6.33,2.99,6.0,47.6,8.0,0.0,10.0,2.5,2016,10,276,Tuesday,83.42
10/5/2016,4.0,4.0,4.0,78.2,8.0,0.0,1.0,1.0,2016,10,276,Wednesday,100.2
10/6/2016,4.33,3.99,6.0,44.0,4.0,0.0,3.0,0.0,2016,10,276,Thursday,65.32
10/7/2016,4.34,4.297,6.0,47.625,4.0,0.0,0.0,1.0,2016,10,276,Friday,67.262
10/8/2016,7.34,6.33,5.0,52.7,2.0,0.0,6.0,5.0,2016,10,276,Saturday,84.37
10/9/2016,6.68,5.02,5.5,88.4,2.0,0.0,9.0,1.0,2016,10,276,Sunday,117.60000000000001
10/10/2016,2.0,5.066,5.0,31.6,1.0,0.0,3.0,1.0,2016,10,276,Monday,48.666
10/11/2016,7.33,2.406,11.65,52.6,54.83333333,1.0,8.0,1.0,2016,10,276,Tuesday,138.81933333
10/12/2016,8.33,2.373,2.0,45.75,18.0,1.0,17.0,2.0,2016,10,276,Wednesday,96.453
10/13/2016,4.66,4.33,3.2,42.2,20.0,0.0,3.0,2.3,2016,10,276,Thursday,79.69
10/14/2016,7.0,4.0,3.0,38.7,22.0,0.0,9.0,1.0,2016,10,276,Friday,84.7
10/15/2016,4.0,5.97,3.35,47.2,16.0,1.0,13.0,1.0,2016,10,276,Saturday,91.52000000000001
10/16/2016,8.33,5.122,10.0,89.3,3.0,0.0,6.0,5.0,2016,10,276,Sunday,126.752
10/17/2016,2.0,5.0,5.0,50.8,1.0,0.0,9.0,1.0,2016,10,276,Monday,73.8
10/18/2016,3.0,5.056,9.0,42.1,9.0,3.0,7.0,3.1,2016,10,276,Tuesday,81.256
10/19/2016,4.33,6.66,5.0,26.7,11.0,0.0,2.0,1.0,2016,10,276,Wednesday,56.69
10/20/2016,1.64,5.66,6.0,52.5,2.0,0.0,2.0,2.0,2016,10,276,Thursday,71.8
10/21/2016,8.66,3.825,0.0,40.8,5.0,0.0,6.0,2.0,2016,10,276,Friday,66.285
10/22/2016,7.0,2.67,4.0,29.7,3.0,0.0,10.0,4.0,2016,10,276,Saturday,60.37
10/23/2016,12.33,5.78,3.8,51.21666667,10.0,0.0,11.0,2.0,2016,10,276,Sunday,96.12666667
10/24/2016,2.66,3.023,7.5,37.0,1.0,1.0,2.0,1.0,2016,10,276,Monday,55.183
10/25/2016,4.33,4.572,5.4,62.4,10.0,0.0,7.0,0.0,2016,10,276,Tuesday,93.702
10/26/2016,2.33,2.397,6.0,28.4,10.0,0.0,2.0,1.0,2016,10,276,Wednesday,52.126999999999995
10/27/2016,6.5,2.023,3.0,32.2,10.0,2.0,4.0,0.0,2016,10,276,Thursday,59.723
10/28/2016,7.0,3.78,6.0,34.4,9.0,0.0,5.0,0.0,2016,10,276,Friday,65.18
10/29/2016,15.33,4.54,6.1,78.5,23.0,0.0,9.0,5.0,2016,10,276,Saturday,141.47
10/30/2016,4.66,10.32,5.75,73.1,5.0,0.0,0.0,2.0,2016,10,276,Sunday,100.83
10/31/2016,2.66,3.82,3.0,43.8,6.0,0.0,17.0,5.0,2016,10,276,Monday,81.28
11/1/2016,2.33,1.703,4.0,25.9,18.0,0.0,6.0,3.0,2016,11,276,Tuesday,60.933
11/2/2016,4.0,3.703,4.1,42.2,1.0,0.0,2.0,3.0,2016,11,276,Wednesday,60.003
11/3/2016,2.0,1.0,3.0,42.5,3.0,0.0,0.0,1.0,2016,11,276,Thursday,52.5
11/4/2016,8.33,4.373,3.6,24.3,14.0,1.0,6.0,4.2,2016,11,276,Friday,65.803
11/5/2016,7.666666667,3.02,5.8,35.4,9.0,0.0,0.0,2.0,2016,11,276,Saturday,62.886666667
11/6/2016,8.0,4.34,3.0,42.45,3.0,2.0,11.0,5.0,2016,11,276,Sunday,78.79
11/7/2016,5.0,2.726,6.3,35.0,9.0,0.0,5.0,1.0,2016,11,276,Monday,64.026
11/8/2016,7.0,2.35,8.0,20.0,19.16666667,2.0,8.0,3.0,2016,11,276,Tuesday,69.51666667
11/9/2016,2.34,5.66,1.4,25.0,18.0,0.0,4.0,0.0,2016,11,276,Wednesday,56.4
11/10/2016,7.33,6.33,7.0,31.1,5.0,2.0,12.0,3.4,2016,11,276,Thursday,74.16000000000001
11/11/2016,10.66,1.759,4.0,33.0,6.0,0.0,1.0,1.0,2016,11,276,Friday,57.419
11/12/2016,8.0,3.825,7.0,56.5,10.0,0.0,1.0,1.2,2016,11,276,Saturday,87.525
11/13/2016,6.0,11.32,3.6,60.2,0.0,0.0,5.0,1.0,2016,11,276,Sunday,87.12
11/14/2016,10.0,4.726,3.8,50.5,5.0,3.0,1.0,1.0,2016,11,276,Monday,79.026
11/15/2016,5.33,0.33,4.0,30.1,27.0,5.0,5.0,1.0,2016,11,276,Tuesday,77.76
11/16/2016,4.0,3.167,4.0,38.912,5.0,0.0,10.0,1.0,2016,11,276,Wednesday,66.07900000000001
11/17/2016,5.0,2.726,5.7,41.4,0.0,0.0,1.0,1.4,2016,11,276,Thursday,57.226
11/18/2016,1.33,4.33,6.25,31.0,7.0,1.0,2.0,2.0,2016,11,276,Friday,54.91
11/19/2016,5.0,2.7,4.0,35.4,3.0,0.0,3.0,2.0,2016,11,276,Saturday,55.099999999999994
11/20/2016,7.0,4.34,5.0,25.5,3.0,0.0,0.0,2.0,2016,11,276,Sunday,46.84
11/21/2016,1.34,3.34,5.25,30.0,1.0,0.0,13.0,3.0,2016,11,276,Monday,56.93
11/22/2016,4.01,4.703,1.1,23.0,3.0,2.0,7.0,2.0,2016,11,276,Tuesday,46.813
11/23/2016,3.0,4.33,3.7,44.124,5.0,0.0,0.0,1.0,2016,11,276,Wednesday,61.154
11/24/2016,8.67,4.333,6.0,28.0,2.0,0.0,10.0,3.0,2016,11,276,Thursday,62.003
11/25/2016,7.34,5.0,7.0,21.0,20.0,4.0,5.0,1.0,2016,11,276,Friday,70.34
11/26/2016,3.33,5.0,4.0,36.0,9.0,3.0,12.0,2.0,2016,11,276,Saturday,74.33
11/27/2016,9.33,5.693,3.9,61.0,5.0,0.0,1.0,0.0,2016,11,276,Sunday,85.923
11/28/2016,4.5,1.363,2.05,23.0,5.0,0.0,12.0,0.0,2016,11,276,Monday,47.913
11/29/2016,5.68,5.67,3.0,45.6,6.0,2.0,0.0,0.0,2016,11,276,Tuesday,67.95
11/30/2016,3.33,2.99,4.3,24.6,13.0,0.0,7.0,0.0,2016,11,276,Wednesday,55.22
12/1/2016,4.5,2.363,1.5,55.662,8.0,0.0,9.0,0.0,2016,12,276,Thursday,81.025
12/2/2016,6.0,1.076,3.2,43.0,14.0,0.0,26.0,0.2,2016,12,276,Friday,93.476
12/3/2016,3.17,2.68,3.0,43.3,2.0,0.0,1.0,4.0,2016,12,276,Saturday,59.15
12/4/2016,7.0,9.123,2.9,67.0,4.0,0.0,0.0,0.0,2016,12,276,Sunday,90.023
12/5/2016,9.5,1.68,4.0,23.0,6.0,1.0,13.0,2.0,2016,12,276,Monday,60.18
12/6/2016,6.0,5.09,4.4,27.2,4.0,0.0,20.0,1.0,2016,12,276,Tuesday,67.69
12/7/2016,4.34,2.726,1.7,47.0,8.0,3.0,7.0,3.0,2016,12,276,Wednesday,76.76599999999999
12/8/2016,5.67,1.67,5.0,35.7,9.0,0.0,2.0,0.0,2016,12,276,Thursday,59.040000000000006
12/9/2016,5.66,1.67,4.0,35.062,2.0,0.0,0.0,2.0,2016,12,276,Friday,50.391999999999996
12/10/2016,7.34,6.33,10.1,45.4,1.0,0.0,15.0,2.0,2016,12,276,Saturday,87.17
12/11/2016,3.34,4.726,8.55,62.062,7.0,0.0,14.0,1.0,2016,12,276,Sunday,100.678
12/12/2016,3.66,2.429,3.1,44.5,28.33333333,3.0,21.0,4.0,2016,12,276,Monday,110.02233333
12/13/2016,1.0,4.0,5.1,43.6,0.0,0.0,18.0,0.0,2016,12,276,Tuesday,71.7
12/14/2016,5.83,3.78,5.65,32.2,21.0,0.0,10.0,1.2,2016,12,276,Wednesday,79.66000000000001
12/15/2016,9.66,3.33,1.0,22.8,8.0,0.0,5.0,1.0,2016,12,276,Thursday,50.79
12/16/2016,7.33,6.32,2.2,39.775,8.0,3.0,23.0,1.0,2016,12,276,Friday,90.625
12/17/2016,5.99,2.66,4.15,59.95,10.0,0.0,6.0,1.0,2016,12,276,Saturday,89.75
12/18/2016,1.67,5.02,4.2,60.7,13.0,0.0,5.0,1.0,2016,12,276,Sunday,90.59
12/19/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,12,276,Monday,0.0
12/20/2016,6.33,3.66,4.0,46.0,12.0,2.0,1.0,0.0,2016,12,276,Tuesday,74.99000000000001
12/21/2016,1.34,2.812,0.25,37.0,5.0,0.0,6.0,2.5,2016,12,276,Wednesday,54.902
12/22/2016,4.34,4.165,3.8,38.4,1.0,0.0,5.0,0.0,2016,12,276,Thursday,56.705
12/23/2016,5.33,4.67,1.15,32.0,6.0,0.0,8.0,2.0,2016,12,276,Friday,59.15
12/24/2016,6.33,6.7,4.2,82.0,4.0,1.0,2.0,1.0,2016,12,276,Saturday,107.23
12/25/2016,2.33,7.627,5.7,79.8,0.0,0.0,9.0,1.0,2016,12,276,Sunday,105.457
12/26/2016,10.33,4.66,2.0,58.924,6.0,0.0,2.0,2.0,2016,12,276,Monday,85.914
12/27/2016,6.0,5.0,0.416666667,54.2,8.0,2.0,13.0,0.0,2016,12,276,Tuesday,88.616666667
12/28/2016,4.34,6.33,6.45,57.2,7.0,0.0,13.0,0.0,2016,12,276,Wednesday,94.32000000000001
12/29/2016,11.0,6.01,6.35,81.2,4.0,3.0,6.0,2.0,2016,12,276,Thursday,119.56
12/30/2016,5.66,8.99,7.3,161.0,13.0,0.0,3.0,0.0,2016,12,276,Friday,198.95
12/31/2016,8.33,7.759,7.45,108.7,7.0,0.0,12.0,0.0,2016,12,276,Saturday,151.239
1/1/2017,3.54375,3.95625,1.5625,25.675,8.75,1.875,6.25,0.625,2017,1,276,Sunday,52.2375
1/2/2017,0.2125,0.6375,0.625,32.0,0.0,0.625,3.125,3.125,2017,1,276,Monday,40.35
1/3/2017,6.25,5.83125,4.625,66.8125,8.75,0.0,7.03125,1.875,2017,1,276,Tuesday,101.175
1/4/2017,6.804166667,5.970833333,6.416666667,56.76666667,10.0,1.25,5.0,2.916666667,2017,1,276,Wednesday,95.125000004
1/5/2017,7.504166667,7.879166667,5.208333333,62.20833333,14.58333333,0.0,11.25,2.5,2017,1,276,Thursday,111.133333327
1/6/2017,4.583333333,3.05,5.625,65.5625,10.83333333,0.0,15.41666667,2.5,2017,1,276,Friday,107.570833333
1/7/2017,2.916666667,5.154166667,5.958333333,34.625,8.75,0.0,2.5,0.0,2017,1,276,Saturday,59.904166667
1/8/2017,5.416666667,1.859583333,5.083333333,25.375,10.0,2.083333333,3.333333333,1.666666667,2017,1,276,Sunday,54.817916666
1/9/2017,3.8875,4.057083333,2.583333333,56.125,9.166666667,0.416666667,1.666666667,2.083333333,2017,1,276,Monday,79.98625
1/10/2017,6.3875,4.73875,13.29166667,54.25,25.0,1.666666667,7.5,0.833333333,2017,1,276,Tuesday,113.66791667
1/11/2017,9.308333333,5.501666667,9.166666667,51.04166667,20.0,1.25,1.666666667,2.916666667,2017,1,276,Wednesday,100.851666671
1/12/2017,8.333333333,5.196666667,8.75,65.9375,14.16666667,1.25,4.583333333,1.666666667,2017,1,276,Thursday,109.88416667
1/13/2017,6.804166667,3.891666667,9.541666667,54.41666667,19.58333333,0.0,3.333333333,1.333333333,2017,1,276,Friday,98.904166667
1/14/2017,5.975,4.364583333,7.708333333,47.91666667,16.66666667,0.833333333,5.416666667,2.083333333,2017,1,276,Saturday,90.964583339
1/15/2017,8.05,6.525,9.083333333,38.79166667,15.41666667,0.0,7.5,1.25,2017,1,276,Sunday,86.616666673
1/16/2017,6.670833333,4.029166667,8.041666667,63.5625,12.5,0.416666667,7.083333333,2.083333333,2017,1,276,Monday,104.3875
1/17/2017,7.225,4.139166667,5.291666667,48.45833333,13.33333333,1.666666667,3.75,2.5,2017,1,276,Tuesday,86.36416666100001
1/18/2017,6.741666667,4.445833333,6.5,45.95833333,16.66666667,1.25,5.833333333,0.833333333,2017,1,276,Wednesday,88.229166666
1/19/2017,5.0,5.7,7.833333333,37.75,15.83333333,0.0,2.5,3.333333333,2017,1,276,Thursday,77.949999996
1/20/2017,3.608333333,4.73875,4.125,37.625,23.33333333,2.916666667,12.5,2.5,2017,1,276,Friday,91.34708333
1/21/2017,5.695833333,2.4,4.583333333,50.20833333,15.0,2.083333333,4.583333333,2.916666667,2017,1,276,Saturday,87.470833329
1/22/2017,4.5125,5.0075,5.125,37.02083333,19.16666667,1.25,9.166666667,1.666666667,2017,1,276,Sunday,82.915833334
1/23/2017,5.1375,4.505,6.291666667,41.75,15.83333333,0.833333333,2.5,1.666666667,2017,1,276,Monday,78.517499997
1/24/2017,6.1125,5.770833333,10.95833333,40.08333333,11.25,0.0,10.0,2.916666667,2017,1,276,Tuesday,87.09166666
1/25/2017,7.779166667,5.108333333,7.666666667,51.1875,18.75,2.083333333,13.75,2.291666667,2017,1,276,Wednesday,108.616666667
1/26/2017,5.979166667,5.224583333,7.041666667,36.625,13.75,0.833333333,8.333333333,0.0,2017,1,276,Thursday,77.787083333
1/27/2017,7.85,7.54125,5.166666667,42.60916667,21.25,2.083333333,9.583333333,1.25,2017,1,276,Friday,97.333750003
1/28/2017,5.970833333,6.1125,2.25,32.08333333,9.166666667,0.0,1.666666667,1.25,2017,1,276,Saturday,58.499999997
1/29/2017,5.141666667,7.783333333,5.333333333,54.16666667,15.83333333,2.5,9.583333333,3.333333333,2017,1,276,Sunday,103.674999999
1/30/2017,8.058333333,5.61625,7.0,35.5175,17.08333333,4.166666667,7.083333333,4.166666667,2017,1,276,Monday,88.69208333
1/31/2017,4.441666667,4.254583333,2.833333333,47.25,13.33333333,0.833333333,2.916666667,1.666666667,2017,1,276,Tuesday,77.52958333
2/1/2017,7.375,5.188333333,6.041666667,31.625,10.83333333,0.416666667,8.333333333,2.083333333,2017,2,276,Wednesday,71.896666663
2/2/2017,8.195833333,6.211666667,6.416666667,42.29166667,9.166666667,0.416666667,0.416666667,0.833333333,2017,2,276,Thursday,73.949166671
2/3/2017,7.6375,6.255416667,9.0,42.90083333,15.83333333,2.5,7.083333333,0.833333333,2017,2,276,Friday,92.04374999299999
2/4/2017,7.779166667,4.166666667,4.416666667,27.70833333,12.08333333,0.833333333,7.5,3.75,2017,2,276,Saturday,68.237499994
2/5/2017,10.67,10.725,5.0,38.6,1.0,0.0,11.0,1.1,2017,2,276,Sunday,78.095
2/6/2017,10.0,5.0,4.4,13.0,3.0,2.0,5.0,0.0,2017,2,276,Monday,42.4
2/7/2017,3.0,0.33,3.5,13.8,3.0,0.0,7.0,2.0,2017,2,276,Tuesday,32.63
2/8/2017,11.0,1.67,4.0,36.0,7.0,0.0,10.0,2.0,2017,2,276,Wednesday,71.67
2/9/2017,3.9825,1.76,4.0,20.4,6.0,0.0,0.0,1.0,2017,2,276,Thursday,37.1425
2/10/2017,4.01,3.34,4.75,23.2,5.0,0.0,2.0,0.0,2017,2,276,Friday,42.3
2/11/2017,5.33,6.32,5.1,12.4,11.0,1.0,1.0,3.0,2017,2,276,Saturday,45.15
2/12/2017,10.0,10.67,7.8,27.4,4.0,0.0,2.0,1.0,2017,2,276,Sunday,62.870000000000005
2/13/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,2,276,Monday,0.0
2/14/2017,4.33,5.0,2.1,22.0,0.0,0.0,1.0,1.0,2017,2,276,Tuesday,35.43
2/15/2017,6.0,2.67,2.0,19.2,1.0,0.0,1.0,1.0,2017,2,276,Wednesday,32.87
2/16/2017,3.66,4.66,1.0,31.6,2.0,0.0,0.0,3.0,2017,2,276,Thursday,45.92
2/17/2017,3.0,2.802,2.1,12.25,4.0,0.0,8.0,1.2,2017,2,276,Friday,33.352000000000004
2/18/2017,7.0,4.0,2.35,30.0,10.0,0.0,0.0,3.1,2017,2,276,Saturday,56.45
2/19/2017,3.34,3.516,2.2,13.0,1.0,0.0,8.0,1.0,2017,2,276,Sunday,32.056
2/20/2017,5.0,3.76,4.5,33.1,2.0,0.0,1.0,3.0,2017,2,276,Monday,52.36
2/21/2017,5.0,4.155,4.0,22.9,14.0,0.0,8.0,1.0,2017,2,276,Tuesday,59.055
2/22/2017,3.67,2.429,7.2,21.1,9.0,0.0,5.0,0.0,2017,2,276,Wednesday,48.399
2/23/2017,6.67,5.67,4.05,24.1,5.0,1.0,8.0,2.0,2017,2,276,Thursday,56.49
2/24/2017,1.0,4.67,4.0,29.8,10.0,1.0,7.0,1.0,2017,2,276,Friday,58.47
2/25/2017,6.0,6.34,5.25,24.0,6.875,0.0,2.0,0.0,2017,2,276,Saturday,50.465
2/26/2017,5.33,5.33,3.2,15.7,3.0,0.0,5.0,1.2,2017,2,276,Sunday,38.760000000000005
2/27/2017,5.67,3.68,7.0,16.4,14.0,0.0,7.0,2.0,2017,2,276,Monday,55.75
2/28/2017,5.34,5.02,7.5,26.4,9.0,2.0,18.0,0.0,2017,2,276,Tuesday,73.25999999999999
3/1/2017,4.0,4.66,5.0,15.1,17.0,0.0,5.0,2.0,2017,3,276,Wednesday,52.76
3/2/2017,5.0,7.13,3.0,13.0,1.0,1.0,1.0,2.0,2017,3,276,Thursday,33.129999999999995
3/3/2017,9.0,2.99,4.0,12.9,9.0,1.0,6.0,4.0,2017,3,276,Friday,48.89
3/4/2017,5.01,3.67,3.1,17.0,0.0,0.0,5.0,4.5,2017,3,276,Saturday,38.28
3/5/2017,12.33,4.33,5.0,33.9,3.0,0.0,6.0,5.0,2017,3,276,Sunday,69.56
3/6/2017,6.83,2.33,1.1,19.6,1.0,0.0,0.0,3.0,2017,3,276,Monday,33.86
3/7/2017,2.34,5.33,6.5,15.0,4.0,0.0,0.0,2.0,2017,3,276,Tuesday,35.17
3/8/2017,1.0,2.34,0.0,15.2,4.0,0.0,0.0,3.0,2017,3,276,Wednesday,25.54
3/9/2017,11.33,2.33,6.0,26.9,6.0,1.0,0.0,2.5,2017,3,276,Thursday,56.06
3/10/2017,2.0,4.33,4.6,26.3,8.0,1.0,0.0,1.0,2017,3,276,Friday,47.230000000000004
3/11/2017,6.33,4.066,6.0,20.1,2.0,1.0,5.0,3.5,2017,3,276,Saturday,47.996
3/12/2017,7.68,7.01,2.0,48.0,6.0,4.0,15.0,2.0,2017,3,276,Sunday,91.69
3/13/2017,2.33,0.68,2.7,17.8,2.0,0.0,10.0,0.0,2017,3,276,Monday,35.510000000000005
3/14/2017,2.67,1.34,3.0,15.0,5.0,0.0,5.0,1.0,2017,3,276,Tuesday,33.01
3/15/2017,3.66,1.703,2.5,14.6,4.0,0.0,0.0,0.0,2017,3,276,Wednesday,26.463
3/16/2017,6.0,4.056,4.75,28.2,4.0,0.0,1.0,3.0,2017,3,276,Thursday,51.006
3/17/2017,4.33,2.802,0.0,11.0,14.0,0.0,3.0,3.0,2017,3,276,Friday,38.132
3/18/2017,5.0,4.38,4.25,20.4,3.0,0.0,1.0,1.0,2017,3,276,Saturday,39.03
3/19/2017,10.0,3.693,2.0,39.1,3.0,0.0,5.0,3.0,2017,3,276,Sunday,65.793
3/20/2017,1.66,6.683,4.7,16.1,3.0,0.0,7.0,3.0,2017,3,276,Monday,42.143
3/21/2017,9.16,2.03,2.2,12.6,4.0,0.0,1.0,5.3,2017,3,276,Tuesday,36.29
3/22/2017,1.66,5.023,2.0,16.4,7.0,0.0,2.0,2.0,2017,3,276,Wednesday,36.083
3/23/2017,7.34,2.133,1.0,13.3,8.0,0.0,6.0,3.5,2017,3,276,Thursday,41.272999999999996
3/24/2017,1.67,3.0,4.5,12.3,7.0,0.0,5.0,6.3,2017,3,276,Friday,39.769999999999996
3/25/2017,10.0,5.49,1.0,33.3,3.0,0.0,0.0,4.0,2017,3,276,Saturday,56.79
3/26/2017,5.34,5.36,3.45,18.0,4.0,0.0,10.0,8.0,2017,3,276,Sunday,54.15
3/27/2017,4.84,3.463,3.5,14.8,5.0,0.0,1.0,4.0,2017,3,276,Monday,36.603
3/28/2017,2.67,2.67,7.0,22.0,14.0,0.0,0.0,6.0,2017,3,276,Tuesday,54.34
3/29/2017,6.34,1.34,4.0,12.9,3.0,0.0,7.0,4.5,2017,3,276,Wednesday,39.08
3/30/2017,1.33,2.693,5.0,9.5,9.0,0.0,0.0,2.0,2017,3,276,Thursday,29.523
3/31/2017,4.0,2.0,3.5,22.2,2.0,0.0,2.0,6.0,2017,3,276,Friday,41.7
4/1/2017,2.33,2.0,2.0,34.0,2.0,0.0,1.0,3.0,2017,4,276,Saturday,46.33
4/2/2017,6.67,4.223,4.0,23.0,4.0,0.0,9.0,12.4,2017,4,276,Sunday,63.293
4/3/2017,6.33,1.0,5.6,25.6,8.0,0.0,20.0,3.0,2017,4,276,Monday,69.53
4/4/2017,0.33,1.033,2.2,8.0,2.0,0.0,5.0,5.5,2017,4,276,Tuesday,24.063000000000002
4/5/2017,5.0,0.231,0.2,13.6,9.0,2.0,6.0,1.0,2017,4,276,Wednesday,37.031
4/6/2017,5.0,0.66,3.1,10.9,4.0,1.0,0.0,1.0,2017,4,276,Thursday,25.66
4/7/2017,3.5,4.0,2.0,16.0,5.0,0.0,5.0,5.0,2017,4,276,Friday,40.5
4/8/2017,7.51,8.759,2.05,23.0,3.0,0.0,11.0,6.0,2017,4,276,Saturday,61.319
4/9/2017,4.99,5.34,8.25,22.0,3.0,0.0,0.0,1.0,2017,4,276,Sunday,44.58
4/10/2017,8.66,1.363,1.05,27.5,1.0,0.0,4.0,4.0,2017,4,276,Monday,47.573
4/11/2017,4.0,2.33,3.0,17.0,5.0,0.0,11.0,1.0,2017,4,276,Tuesday,43.33
4/12/2017,11.99,3.32,3.35,11.0,10.0,2.0,10.0,4.0,2017,4,276,Wednesday,55.66
4/13/2017,5.0,2.439,2.0,30.9,1.0,0.0,2.0,5.0,2017,4,276,Thursday,48.339
4/14/2017,7.34,4.98,5.0,13.0,3.0,0.0,16.0,4.0,2017,4,276,Friday,53.32
4/15/2017,11.67,1.472,4.0,27.25,1.0,0.0,15.0,5.2,2017,4,276,Saturday,65.592
4/16/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,4,276,Sunday,0.0
4/17/2017,4.0,3.99,1.9,18.4,1.0,0.0,5.0,1.0,2017,4,276,Monday,35.29
4/18/2017,7.33,4.67,6.3,15.4,8.0,1.0,2.0,2.0,2017,4,276,Tuesday,46.7
4/19/2017,1.0,3.406,5.0,14.0,2.0,0.0,0.0,1.0,2017,4,276,Wednesday,26.406
4/20/2017,4.66,2.33,5.0,9.4,10.0,0.0,7.0,2.0,2017,4,276,Thursday,40.39
4/21/2017,3.67,2.34,2.4,29.0,3.0,0.0,1.875,3.0,2017,4,276,Friday,45.285
4/22/2017,2.64,4.66,2.8,19.0,7.0,1.0,1.0,2.0,2017,4,276,Saturday,40.1
4/23/2017,9.0,5.416,3.6,25.5,7.0,0.0,1.0,5.0,2017,4,276,Sunday,56.516000000000005
4/24/2017,9.33,3.81,8.0,13.15,9.0,0.0,1.0,5.0,2017,4,276,Monday,49.29
4/25/2017,8.0,2.99,2.2,24.0,4.0,0.0,26.0,5.0,2017,4,276,Tuesday,72.19
4/26/2017,3.0,4.0,3.5,10.2,3.0,0.0,1.0,8.3,2017,4,276,Wednesday,33.0
4/27/2017,3.33,3.737,2.3,11.0,10.0,1.0,0.0,10.0,2017,4,276,Thursday,41.367000000000004
4/28/2017,3.33,3.67,5.1,15.4,2.0,0.0,7.0,7.0,2017,4,276,Friday,43.5
4/29/2017,5.0,9.0,2.3,15.0,3.0,1.0,1.0,8.0,2017,4,276,Saturday,44.3
4/30/2017,1.0,4.046,2.3,18.0,2.0,0.0,12.0,2.0,2017,4,276,Sunday,41.346000000000004
5/1/2017,0.34,1.0,1.0,1.2,0.0,0.0,0.0,1.0,2017,5,276,Monday,4.54
5/2/2017,2.0,6.033,1.0,23.0,5.0,0.0,6.0,5.0,2017,5,276,Tuesday,48.033
5/3/2017,1.33,3.34,6.0,18.2,6.0,0.0,20.0,2.0,2017,5,276,Wednesday,56.87
5/4/2017,5.67,5.66,1.0,11.6,4.0,0.0,2.0,4.1,2017,5,276,Thursday,34.03
5/5/2017,2.34,5.33,1.15,6.6,8.0,0.0,12.0,3.0,2017,5,276,Friday,38.42
5/6/2017,7.33,2.363,4.4,14.0,4.0,0.0,0.0,6.0,2017,5,276,Saturday,38.093
5/7/2017,6.33,3.67,4.5,18.25,3.0,0.0,4.0,4.0,2017,5,276,Sunday,43.75
5/8/2017,2.33,3.66,1.0,8.0,8.0,3.0,1.0,5.6,2017,5,276,Monday,32.59
5/9/2017,7.33,4.0,4.1,11.0,4.0,0.0,2.0,3.0,2017,5,276,Tuesday,35.43
5/10/2017,8.66,0.397,9.0,15.0,4.0,0.0,14.0,7.0,2017,5,276,Wednesday,58.057
5/11/2017,6.0,6.693,3.0,16.0,6.0,2.0,1.0,10.0,2017,5,276,Thursday,50.693
5/12/2017,4.99,4.703,6.0,16.4,4.0,9.0,0.0,6.0,2017,5,276,Friday,51.093
5/13/2017,5.0,2.363,6.0,12.0,4.0,0.0,1.0,7.0,2017,5,276,Saturday,37.363
5/14/2017,4.67,2.076,2.85,31.5,6.0,0.0,5.0,2.1,2017,5,276,Sunday,54.196000000000005
5/15/2017,5.34,4.703,2.0,17.0,0.0,3.0,3.0,7.0,2017,5,276,Monday,42.043
5/16/2017,2.33,5.66,1.5,16.2,2.0,0.0,6.0,7.0,2017,5,276,Tuesday,40.69
5/17/2017,6.34,4.84,0.0,9.0,5.0,0.0,0.0,2.0,2017,5,276,Wednesday,27.18
5/18/2017,3.33,5.01,4.0,28.2,4.0,0.0,0.0,3.0,2017,5,276,Thursday,47.54
5/19/2017,4.34,3.44,2.2,31.6,11.0,0.0,0.0,10.0,2017,5,276,Friday,62.58
5/20/2017,3.99,4.713,0.25,16.4,5.0,0.0,6.0,6.0,2017,5,276,Saturday,42.352999999999994
5/21/2017,6.0,3.043,1.25,32.2,5.0,0.0,12.0,4.0,2017,5,276,Sunday,63.493
5/22/2017,5.33,1.34,4.4,22.4,5.0,0.0,7.0,11.0,2017,5,276,Monday,56.47
5/23/2017,3.0,2.406,5.0,11.0,9.0,0.0,2.0,7.0,2017,5,276,Tuesday,39.406
5/24/2017,6.68,3.34,3.0,14.2,9.0,0.0,4.0,4.71,2017,5,276,Wednesday,44.93
5/25/2017,5.66,5.36,2.0,18.2,3.0,0.0,2.0,4.3,2017,5,276,Thursday,40.519999999999996
5/26/2017,2.34,3.67,5.0,29.0,4.0,0.0,8.0,2.0,2017,5,276,Friday,54.01
5/27/2017,7.33,3.221,2.0,23.4,5.0,0.0,0.0,10.0,2017,5,276,Saturday,50.951
